,world,question,wq_order,u_order,q_order,response,pol,conform,D%,R%,winner
14783,7,6,73,816,14811,0.0,1.0,conform,0.8387096774193549,0.6097560975609756,democrats
14970,7,6,74,826,14998,1.0,1.0,rebel,0.8387096774193549,0.5952380952380952,democrats
15270,7,6,75,842,15298,0.0,2.0,conform,0.8387096774193549,0.6046511627906976,democrats
15593,7,6,76,855,15627,1.0,-1.0,conform,0.8387096774193549,0.5909090909090909,democrats
15705,7,6,77,864,15739,1.0,1.0,rebel,0.84375,0.5909090909090909,democrats
15821,7,6,78,870,15855,1.0,-2.0,conform,0.84375,0.6,democrats
16015,7,6,79,880,16049,0.0,1.0,conform,0.8484848484848485,0.6,democrats
16335,7,6,80,895,16369,1.0,-1.0,conform,0.8484848484848485,0.5869565217391305,democrats
16475,7,6,81,902,16509,1.0,2.0,rebel,0.8529411764705882,0.5869565217391305,democrats
16706,7,6,82,915,16740,1.0,-2.0,conform,0.8529411764705882,0.5957446808510638,democrats
17060,7,6,83,932,17151,1.0,1.0,rebel,0.8571428571428571,0.5957446808510638,democrats
17135,7,6,84,935,17226,0.0,1.0,conform,0.8571428571428571,0.6041666666666666,democrats
17513,7,6,85,955,17604,0.0,-2.0,rebel,0.8571428571428571,0.5918367346938775,democrats
17732,7,6,86,966,17823,1.0,1.0,rebel,0.8333333333333334,0.5918367346938775,democrats
17937,7,6,87,974,18028,1.0,-2.0,conform,0.8333333333333334,0.6,democrats
18085,7,6,88,987,18176,1.0,1.0,rebel,0.8378378378378378,0.6,democrats
18261,7,6,89,995,18352,0.0,-2.0,rebel,0.8378378378378378,0.6078431372549019,democrats
18614,7,6,90,1012,18705,1.0,-1.0,conform,0.8157894736842105,0.6078431372549019,democrats
18741,7,6,91,1022,18833,0.0,-2.0,rebel,0.8205128205128205,0.6078431372549019,democrats
18840,7,6,92,1026,18935,0.0,1.0,conform,0.8,0.6078431372549019,democrats
18958,7,6,93,1037,19053,0.0,2.0,conform,0.8,0.5961538461538461,democrats
19266,7,6,94,1053,19362,1.0,-1.0,conform,0.8,0.5849056603773585,democrats
19487,7,6,95,1061,19583,1.0,2.0,rebel,0.8048780487804879,0.5849056603773585,democrats
19651,7,6,96,1070,19747,1.0,1.0,rebel,0.8048780487804879,0.5925925925925926,democrats
19710,7,6,97,1074,19806,1.0,1.0,rebel,0.8048780487804879,0.6,democrats
20132,7,6,98,1092,20228,1.0,2.0,rebel,0.8048780487804879,0.6071428571428571,democrats
20181,7,6,99,1096,20277,0.0,1.0,conform,0.8048780487804879,0.6140350877192983,democrats
20518,7,6,100,1111,20614,1.0,-2.0,conform,0.8048780487804879,0.603448275862069,democrats
20816,7,6,101,1123,20912,0.0,1.0,conform,0.8095238095238095,0.603448275862069,democrats
20866,7,6,102,1128,20962,1.0,1.0,rebel,0.8095238095238095,0.5932203389830508,democrats
21045,7,6,103,1136,21141,1.0,-2.0,conform,0.8095238095238095,0.6,democrats
21258,7,6,104,1149,21354,1.0,1.0,rebel,0.813953488372093,0.6,democrats
21500,7,6,105,1161,21596,1.0,-2.0,conform,0.813953488372093,0.6065573770491803,democrats
21650,7,6,106,1166,21746,0.0,1.0,conform,0.8181818181818182,0.6065573770491803,democrats
21789,7,6,107,1175,21885,1.0,-2.0,conform,0.8181818181818182,0.5967741935483871,democrats
22022,7,6,108,1189,22118,1.0,-1.0,conform,0.8222222222222222,0.5967741935483871,democrats
22344,7,6,109,1196,22509,1.0,-1.0,conform,0.8260869565217391,0.5967741935483871,democrats
22487,7,6,110,1212,22652,1.0,-1.0,conform,0.8297872340425532,0.5967741935483871,democrats
22604,7,6,111,1214,22769,1.0,-1.0,conform,0.8333333333333334,0.5967741935483871,democrats
22688,7,6,112,1224,22853,1.0,-1.0,conform,0.8367346938775511,0.5967741935483871,democrats
23300,7,6,113,1255,23465,1.0,-2.0,conform,0.84,0.5967741935483871,democrats
23383,7,6,114,1253,23549,1.0,-2.0,conform,0.8431372549019608,0.5967741935483871,democrats
23886,7,6,115,1272,24052,1.0,2.0,rebel,0.8461538461538461,0.5967741935483871,democrats
23888,7,6,116,1282,24054,0.0,-1.0,rebel,0.8461538461538461,0.6031746031746031,democrats
24164,7,6,117,1295,24330,0.0,1.0,conform,0.8301886792452831,0.6031746031746031,democrats
24228,7,6,118,1285,24394,0.0,2.0,conform,0.8301886792452831,0.59375,democrats
24393,7,6,119,1305,24559,1.0,-1.0,conform,0.8301886792452831,0.5846153846153846,democrats
25215,7,6,120,1343,25381,1.0,-2.0,conform,0.8333333333333334,0.5846153846153846,democrats
25288,7,6,121,1341,25454,1.0,-1.0,conform,0.8363636363636363,0.5846153846153846,democrats
25384,7,6,122,1348,25550,1.0,-2.0,conform,0.8392857142857143,0.5846153846153846,democrats
25640,7,6,123,1379,25806,0.0,-1.0,rebel,0.8421052631578947,0.5846153846153846,democrats
25650,7,6,124,1366,25816,0.0,-2.0,rebel,0.8275862068965517,0.5846153846153846,democrats
25676,7,6,125,1362,25842,1.0,-2.0,conform,0.8135593220338984,0.5846153846153846,democrats
25914,7,6,126,1386,26080,1.0,-1.0,conform,0.8166666666666667,0.5846153846153846,democrats
26001,7,6,127,1403,26167,1.0,-1.0,conform,0.819672131147541,0.5846153846153846,democrats
26358,7,6,128,1418,26524,0.0,2.0,conform,0.8225806451612904,0.5846153846153846,democrats
26831,7,6,129,1428,26999,1.0,-2.0,conform,0.8225806451612904,0.5757575757575758,democrats
26942,7,6,130,1443,27110,1.0,-1.0,conform,0.8253968253968254,0.5757575757575758,democrats
27467,7,6,131,1464,27650,1.0,1.0,rebel,0.828125,0.5757575757575758,democrats
27960,7,6,132,1496,28147,0.0,-2.0,rebel,0.828125,0.582089552238806,democrats
27995,7,6,133,1483,28182,1.0,2.0,rebel,0.8153846153846154,0.582089552238806,democrats
28273,7,6,134,1490,28460,1.0,-1.0,conform,0.8153846153846154,0.5882352941176471,democrats
28318,7,6,135,1504,28505,1.0,1.0,rebel,0.8181818181818182,0.5882352941176471,democrats
28474,7,6,136,1520,28663,0.0,1.0,conform,0.8181818181818182,0.5942028985507246,democrats
28983,7,6,137,1525,29172,0.0,1.0,conform,0.8181818181818182,0.5857142857142857,democrats
29253,7,6,138,1551,29446,1.0,-2.0,conform,0.8181818181818182,0.5774647887323944,democrats
29485,7,6,139,1567,29678,1.0,-1.0,conform,0.8208955223880597,0.5774647887323944,democrats
29514,7,6,140,1580,29707,1.0,2.0,rebel,0.8235294117647058,0.5774647887323944,democrats
30226,7,6,141,1607,30427,1.0,-2.0,conform,0.8235294117647058,0.5833333333333334,democrats
30265,7,6,142,1597,30466,1.0,2.0,rebel,0.8260869565217391,0.5833333333333334,democrats
30408,7,6,143,1614,30609,1.0,1.0,rebel,0.8260869565217391,0.589041095890411,democrats
30883,7,6,144,1651,31086,1.0,1.0,rebel,0.8260869565217391,0.5945945945945946,democrats
30908,7,6,145,1636,31111,1.0,-2.0,conform,0.8260869565217391,0.6,democrats
31289,7,6,146,1626,31506,0.0,2.0,conform,0.8285714285714286,0.6,democrats
31454,7,6,147,1677,31683,0.0,-1.0,rebel,0.8285714285714286,0.5921052631578947,democrats
31489,7,6,148,1678,31719,0.0,-2.0,rebel,0.8169014084507042,0.5921052631578947,democrats
31645,7,6,149,1686,31880,1.0,-2.0,conform,0.8055555555555556,0.5921052631578947,democrats
31906,7,6,150,1700,32179,0.0,1.0,conform,0.8082191780821918,0.5921052631578947,democrats
32014,7,6,151,1707,32287,0.0,-1.0,rebel,0.8082191780821918,0.5844155844155844,democrats
32122,7,6,152,1714,32421,1.0,1.0,rebel,0.7972972972972973,0.5844155844155844,democrats
32505,7,6,153,1733,32829,1.0,1.0,rebel,0.7972972972972973,0.5897435897435898,democrats
32623,7,6,154,1741,32947,1.0,-2.0,conform,0.7972972972972973,0.5949367088607594,democrats
32740,7,6,155,1748,33077,0.0,-1.0,rebel,0.8,0.5949367088607594,democrats
32853,7,6,156,1757,33206,1.0,-1.0,conform,0.7894736842105263,0.5949367088607594,democrats
33915,7,6,157,1896,34277,0.0,-2.0,rebel,0.7922077922077922,0.5949367088607594,democrats
34092,7,6,158,1909,34455,1.0,-2.0,conform,0.782051282051282,0.5949367088607594,democrats
34210,7,6,159,1918,34574,0.0,-2.0,rebel,0.7848101265822784,0.5949367088607594,democrats
34598,7,6,160,1933,34962,1.0,-2.0,conform,0.775,0.5949367088607594,democrats
34930,7,6,162,1961,35294,1.0,-2.0,conform,0.7777777777777778,0.5949367088607594,democrats
35113,7,6,163,1973,35477,1.0,-2.0,conform,0.7804878048780488,0.5949367088607594,democrats
35206,7,6,164,1979,35570,1.0,-1.0,conform,0.7831325301204819,0.5949367088607594,democrats
35454,7,6,165,1994,35818,0.0,2.0,conform,0.7857142857142857,0.5949367088607594,democrats
35543,7,6,166,1997,35907,0.0,1.0,conform,0.7857142857142857,0.5875,democrats
35755,7,6,167,2013,36121,0.0,2.0,conform,0.7857142857142857,0.5802469135802469,democrats
36067,7,6,168,2037,36435,1.0,-2.0,conform,0.7857142857142857,0.573170731707317,democrats
36149,7,6,169,2052,36517,0.0,-1.0,rebel,0.788235294117647,0.573170731707317,democrats
36184,7,6,170,2056,36552,1.0,-1.0,conform,0.7790697674418605,0.573170731707317,democrats
36623,7,6,171,2082,36995,1.0,-1.0,conform,0.7816091954022989,0.573170731707317,democrats
36678,7,6,172,2090,37050,0.0,1.0,conform,0.7840909090909091,0.573170731707317,democrats
36800,7,6,173,2100,37172,0.0,-1.0,rebel,0.7840909090909091,0.5662650602409639,democrats
37002,7,6,174,2109,37375,1.0,-2.0,conform,0.7752808988764045,0.5662650602409639,democrats
37108,7,6,175,2115,37481,0.0,1.0,conform,0.7777777777777778,0.5662650602409639,democrats
37276,7,6,176,2134,37666,1.0,-1.0,conform,0.7777777777777778,0.5595238095238095,democrats
37805,7,6,177,2166,38197,1.0,2.0,rebel,0.7802197802197802,0.5595238095238095,democrats
37905,7,6,178,2174,38297,1.0,-1.0,conform,0.7802197802197802,0.5647058823529412,democrats
38331,7,6,179,2199,38724,1.0,1.0,rebel,0.782608695652174,0.5647058823529412,democrats
38446,7,6,180,2205,38842,1.0,-1.0,conform,0.782608695652174,0.5697674418604651,democrats
38554,7,6,181,2223,38950,0.0,1.0,conform,0.7849462365591398,0.5697674418604651,democrats
38708,7,6,183,2238,39104,1.0,-2.0,conform,0.7849462365591398,0.5632183908045977,democrats
38933,7,6,184,2251,39357,0.0,1.0,conform,0.7872340425531915,0.5632183908045977,democrats
39001,7,6,185,2256,39425,1.0,2.0,rebel,0.7872340425531915,0.5568181818181818,democrats
39339,7,6,186,2271,39766,1.0,-2.0,conform,0.7872340425531915,0.5617977528089888,democrats
39455,7,6,187,2280,39882,0.0,1.0,conform,0.7894736842105263,0.5617977528089888,democrats
39706,7,6,188,2284,40133,1.0,1.0,rebel,0.7894736842105263,0.5555555555555556,democrats
39950,7,6,189,2300,40377,0.0,2.0,conform,0.7894736842105263,0.5604395604395604,democrats
40130,7,6,190,2306,40557,0.0,1.0,conform,0.7894736842105263,0.5543478260869565,democrats
40387,7,6,191,2315,40814,1.0,2.0,rebel,0.7894736842105263,0.5483870967741935,democrats
40475,7,6,192,2327,40902,1.0,2.0,rebel,0.7894736842105263,0.5531914893617021,democrats
40530,7,6,193,2334,40957,1.0,1.0,rebel,0.7894736842105263,0.5578947368421052,democrats
40789,7,6,194,2344,41216,0.0,1.0,conform,0.7894736842105263,0.5625,democrats
41074,7,6,195,2356,41501,1.0,1.0,rebel,0.7894736842105263,0.5567010309278351,democrats
41230,7,6,196,2365,41657,0.0,-1.0,rebel,0.7894736842105263,0.5612244897959183,democrats
41488,7,6,197,2383,41945,1.0,2.0,rebel,0.78125,0.5612244897959183,democrats
41808,7,6,198,2402,42286,1.0,2.0,rebel,0.78125,0.5656565656565656,democrats
41884,7,6,199,2406,42362,1.0,-2.0,conform,0.78125,0.57,democrats
42120,7,6,200,2418,42598,0.0,1.0,conform,0.7835051546391752,0.57,democrats
42228,7,6,201,2427,42718,1.0,-2.0,conform,0.7835051546391752,0.5643564356435643,democrats
42418,7,6,202,2435,42908,1.0,-1.0,conform,0.7857142857142857,0.5643564356435643,democrats
42682,7,6,203,2448,43172,1.0,2.0,rebel,0.7878787878787878,0.5643564356435643,democrats
42969,7,6,204,2475,43466,0.0,-1.0,rebel,0.7878787878787878,0.5686274509803921,democrats
43132,7,6,205,2492,43629,1.0,2.0,rebel,0.78,0.5686274509803921,democrats
43277,7,6,206,2501,43774,0.0,1.0,conform,0.78,0.5728155339805825,democrats
43326,7,6,207,2504,43823,0.0,1.0,conform,0.78,0.5673076923076923,democrats
43697,7,6,208,2522,44194,0.0,-1.0,rebel,0.78,0.5619047619047619,democrats
43751,7,6,209,2524,44248,1.0,1.0,rebel,0.7722772277227723,0.5619047619047619,democrats
44058,7,6,210,2539,44558,1.0,-1.0,conform,0.7722772277227723,0.5660377358490566,democrats
44249,7,6,211,2552,44749,1.0,2.0,rebel,0.7745098039215687,0.5660377358490566,democrats
44409,7,6,212,2561,44909,0.0,1.0,conform,0.7745098039215687,0.5700934579439252,democrats
44683,7,6,213,2573,45183,0.0,1.0,conform,0.7745098039215687,0.5648148148148148,democrats
44918,7,6,214,2587,45418,1.0,1.0,rebel,0.7745098039215687,0.5596330275229358,democrats
45298,7,6,215,2611,45799,1.0,1.0,rebel,0.7745098039215687,0.5636363636363636,democrats
45413,7,6,216,2618,45915,0.0,1.0,conform,0.7745098039215687,0.5675675675675675,democrats
45625,7,6,217,2629,46127,1.0,-1.0,conform,0.7745098039215687,0.5625,democrats
45999,7,6,218,2648,46501,1.0,-1.0,conform,0.7766990291262136,0.5625,democrats
46173,7,6,219,2656,46675,0.0,1.0,conform,0.7788461538461539,0.5625,democrats
46325,7,6,220,2666,46827,0.0,2.0,conform,0.7788461538461539,0.5575221238938053,democrats
46717,7,6,221,2695,47219,0.0,2.0,conform,0.7788461538461539,0.5526315789473685,democrats
47013,7,6,222,2710,47515,0.0,-1.0,rebel,0.7788461538461539,0.5478260869565217,democrats
47203,7,6,223,2718,47705,0.0,-1.0,rebel,0.7714285714285715,0.5478260869565217,democrats
10,7,7,1,0,10,0.0,-2.0,equal,0.5,0.5,equal
248,7,7,2,15,248,0.0,1.0,rebel,0.0,0.5,republicans
463,7,7,3,27,463,1.0,-2.0,equal,0.0,0.0,equal
708,7,7,4,38,708,1.0,-2.0,conform,0.5,0.0,democrats
799,7,7,5,43,799,1.0,-2.0,conform,0.6666666666666666,0.0,democrats
989,7,7,6,56,989,0.0,1.0,conform,0.75,0.0,democrats
1093,7,7,7,63,1093,0.0,-1.0,rebel,0.75,0.0,democrats
1393,7,7,8,76,1393,1.0,-1.0,conform,0.6,0.0,democrats
1536,7,7,9,88,1536,1.0,1.0,rebel,0.6666666666666666,0.0,democrats
1620,7,7,10,92,1620,0.0,2.0,conform,0.6666666666666666,0.3333333333333333,democrats
1976,7,7,11,100,1976,0.0,2.0,conform,0.6666666666666666,0.25,democrats
2018,7,7,12,112,2018,1.0,-1.0,conform,0.6666666666666666,0.2,democrats
2291,7,7,13,127,2291,1.0,-1.0,conform,0.7142857142857143,0.2,democrats
2357,7,7,14,132,2357,1.0,-2.0,conform,0.75,0.2,democrats
2687,7,7,15,144,2702,0.0,2.0,conform,0.7777777777777778,0.2,democrats
2901,7,7,16,160,2916,1.0,-1.0,conform,0.7777777777777778,0.16666666666666666,democrats
3112,7,7,17,171,3127,1.0,-1.0,conform,0.8,0.16666666666666666,democrats
3480,7,7,18,193,3495,1.0,-2.0,conform,0.8181818181818182,0.16666666666666666,democrats
3733,7,7,19,206,3748,0.0,2.0,conform,0.8333333333333334,0.16666666666666666,democrats
3902,7,7,20,214,3919,1.0,2.0,rebel,0.8333333333333334,0.14285714285714285,democrats
4177,7,7,21,228,4194,0.0,2.0,conform,0.8333333333333334,0.25,democrats
4201,7,7,22,233,4218,0.0,-1.0,rebel,0.8333333333333334,0.2222222222222222,democrats
4664,7,7,23,257,4681,0.0,1.0,conform,0.7692307692307693,0.2222222222222222,democrats
4865,7,7,24,264,4882,0.0,-2.0,rebel,0.7692307692307693,0.2,democrats
5066,7,7,25,275,5083,0.0,2.0,conform,0.7142857142857143,0.2,democrats
5223,7,7,26,283,5240,0.0,-1.0,rebel,0.7142857142857143,0.18181818181818182,democrats
5469,7,7,27,297,5486,0.0,2.0,conform,0.6666666666666666,0.18181818181818182,democrats
5626,7,7,28,303,5643,0.0,-1.0,rebel,0.6666666666666666,0.16666666666666666,democrats
6172,7,7,29,336,6189,0.0,-1.0,rebel,0.625,0.16666666666666666,democrats
6396,7,7,30,350,6413,1.0,-2.0,conform,0.5882352941176471,0.16666666666666666,democrats
6697,7,7,31,368,6715,0.0,1.0,conform,0.6111111111111112,0.16666666666666666,democrats
6860,7,7,32,375,6878,1.0,1.0,rebel,0.6111111111111112,0.15384615384615385,democrats
7039,7,7,33,384,7060,0.0,1.0,conform,0.6111111111111112,0.21428571428571427,democrats
7335,7,7,34,397,7356,0.0,2.0,conform,0.6111111111111112,0.2,democrats
7556,7,7,35,411,7577,0.0,2.0,conform,0.6111111111111112,0.1875,democrats
7579,7,7,36,408,7600,0.0,1.0,conform,0.6111111111111112,0.17647058823529413,democrats
7843,7,7,37,425,7865,0.0,-2.0,rebel,0.6111111111111112,0.16666666666666666,democrats
8065,7,7,38,433,8087,1.0,2.0,rebel,0.5789473684210527,0.16666666666666666,democrats
8198,7,7,39,447,8220,0.0,-1.0,rebel,0.5789473684210527,0.21052631578947367,democrats
8452,7,7,40,465,8474,0.0,1.0,conform,0.55,0.21052631578947367,democrats
8519,7,7,41,458,8541,0.0,-1.0,rebel,0.55,0.2,democrats
9173,7,7,42,504,9201,0.0,2.0,conform,0.5238095238095238,0.2,democrats
9242,7,7,43,495,9270,0.0,1.0,conform,0.5238095238095238,0.19047619047619047,democrats
9356,7,7,44,512,9384,0.0,2.0,conform,0.5238095238095238,0.18181818181818182,democrats
9507,7,7,45,528,9535,0.0,1.0,conform,0.5238095238095238,0.17391304347826086,democrats
9646,7,7,46,535,9674,0.0,1.0,conform,0.5238095238095238,0.16666666666666666,democrats
9909,7,7,47,548,9937,1.0,-2.0,conform,0.5238095238095238,0.16,democrats
9968,7,7,48,551,9996,0.0,1.0,conform,0.5454545454545454,0.16,democrats
10205,7,7,49,567,10233,1.0,1.0,rebel,0.5454545454545454,0.15384615384615385,democrats
10336,7,7,50,573,10364,0.0,1.0,conform,0.5454545454545454,0.18518518518518517,democrats
10378,7,7,51,580,10406,0.0,2.0,conform,0.5454545454545454,0.17857142857142858,democrats
10700,7,7,52,606,10728,0.0,2.0,conform,0.5454545454545454,0.1724137931034483,democrats
10953,7,7,53,611,10981,0.0,1.0,conform,0.5454545454545454,0.16666666666666666,democrats
11087,7,7,54,619,11115,0.0,1.0,conform,0.5454545454545454,0.16129032258064516,democrats
11278,7,7,55,629,11306,0.0,-1.0,rebel,0.5454545454545454,0.15625,democrats
11653,7,7,56,648,11681,0.0,2.0,conform,0.5217391304347826,0.15625,democrats
11819,7,7,57,654,11847,0.0,1.0,conform,0.5217391304347826,0.15151515151515152,democrats
11998,7,7,58,661,12026,1.0,1.0,rebel,0.5217391304347826,0.14705882352941177,democrats
12026,7,7,59,673,12054,1.0,-2.0,conform,0.5217391304347826,0.17142857142857143,democrats
12350,7,7,60,687,12378,0.0,2.0,conform,0.5416666666666666,0.17142857142857143,democrats
12548,7,7,61,696,12576,0.0,2.0,conform,0.5416666666666666,0.16666666666666666,democrats
12732,7,7,62,701,12760,0.0,2.0,conform,0.5416666666666666,0.16216216216216217,democrats
12835,7,7,63,716,12863,1.0,-2.0,conform,0.5416666666666666,0.15789473684210525,democrats
13223,7,7,64,722,13251,0.0,2.0,conform,0.56,0.15789473684210525,democrats
13377,7,7,65,737,13405,0.0,1.0,conform,0.56,0.15384615384615385,democrats
13462,7,7,66,746,13490,1.0,-2.0,conform,0.56,0.15,democrats
13649,7,7,67,757,13677,1.0,-2.0,conform,0.5769230769230769,0.15,democrats
13848,7,7,68,764,13876,1.0,-1.0,conform,0.5925925925925926,0.15,democrats
13977,7,7,69,772,14005,0.0,-2.0,rebel,0.6071428571428571,0.15,democrats
14135,7,7,70,781,14163,0.0,-1.0,rebel,0.5862068965517241,0.15,democrats
14472,7,7,71,797,14500,0.0,-2.0,rebel,0.5666666666666667,0.15,democrats
14476,7,7,72,799,14504,1.0,1.0,rebel,0.5483870967741935,0.15,democrats
14790,7,7,73,816,14818,0.0,1.0,conform,0.5483870967741935,0.17073170731707318,democrats
14981,7,7,74,826,15009,0.0,1.0,conform,0.5483870967741935,0.16666666666666666,democrats
15260,7,7,75,842,15288,0.0,2.0,conform,0.5483870967741935,0.16279069767441862,democrats
15564,7,7,76,855,15598,0.0,-1.0,rebel,0.5483870967741935,0.1590909090909091,democrats
15736,7,7,77,864,15770,0.0,1.0,conform,0.53125,0.1590909090909091,democrats
15822,7,7,78,870,15856,1.0,-2.0,conform,0.53125,0.15555555555555556,democrats
16008,7,7,79,880,16042,0.0,1.0,conform,0.5454545454545454,0.15555555555555556,democrats
16324,7,7,80,895,16358,1.0,-1.0,conform,0.5454545454545454,0.15217391304347827,democrats
16474,7,7,81,902,16508,1.0,2.0,rebel,0.5588235294117647,0.15217391304347827,democrats
16711,7,7,82,915,16745,0.0,-2.0,rebel,0.5588235294117647,0.1702127659574468,democrats
17117,7,7,83,932,17208,0.0,1.0,conform,0.5428571428571428,0.1702127659574468,democrats
17146,7,7,84,935,17237,0.0,1.0,conform,0.5428571428571428,0.16666666666666666,democrats
17516,7,7,85,955,17607,0.0,-2.0,rebel,0.5428571428571428,0.16326530612244897,democrats
17746,7,7,86,966,17837,0.0,1.0,conform,0.5277777777777778,0.16326530612244897,democrats
17938,7,7,87,974,18029,0.0,-2.0,rebel,0.5277777777777778,0.16,democrats
18086,7,7,88,987,18177,0.0,1.0,conform,0.5135135135135135,0.16,democrats
18263,7,7,89,995,18354,1.0,-2.0,conform,0.5135135135135135,0.1568627450980392,democrats
18619,7,7,90,1012,18710,1.0,-1.0,conform,0.5263157894736842,0.1568627450980392,democrats
18738,7,7,91,1022,18830,0.0,-2.0,rebel,0.5384615384615384,0.1568627450980392,democrats
18837,7,7,92,1026,18932,0.0,1.0,conform,0.525,0.1568627450980392,democrats
18965,7,7,93,1037,19060,0.0,2.0,conform,0.525,0.15384615384615385,democrats
19277,7,7,94,1053,19373,0.0,-1.0,rebel,0.525,0.1509433962264151,democrats
19447,7,7,95,1061,19543,0.0,2.0,conform,0.5121951219512195,0.1509433962264151,democrats
19640,7,7,96,1070,19736,0.0,1.0,conform,0.5121951219512195,0.14814814814814814,democrats
19725,7,7,97,1074,19821,0.0,1.0,conform,0.5121951219512195,0.14545454545454545,democrats
20087,7,7,98,1092,20183,0.0,2.0,conform,0.5121951219512195,0.14285714285714285,democrats
